Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Ariel Lassiter,cr CRC,"FW,MF",Inter Miami,28,1994,7,0,150,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.12,0.29,3.53,2.94,12.4,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.31,0.2,0.31,Matches,2023,1.7,27.1,16.5,7.65,2.94,33.5,18.2,10.6,2.94,80.7,90.3,72.2,100.0,456.5,78.2,27.1,16.5,7.65,2.94,33.5,18.2,10.6,2.94,80.7,90.3,72.2,100.0,27.1,16.5,7.65,2.94,33.5,18.2,10.6,2.94,80.7,90.3,72.2,100.0,27.1,16.5,7.65,2.94,33.5,18.2,10.6,2.94,80.7,90.3,72.2,100.0,0.0,0.12,-0.12,1.18,1.18,2.35,1.18,0.0,2.35,0.59,25.0,2.4,0.6,0.0,0.0,16.1,0.0,0.0,0.0,0.08,-0.18,-0.18,45.9,0.0,4.71,18.2,24.1,2.94,45.9,1.18,28.6,1.76,42.9,33.5,0.59,2.35,0.59,36.5,1.76,1.18,1.18,1.76,1.18,50.0,1.18,1.18,1.18,0.59,2.35,0.0,0.0,5.29,5.4,0.59,0.0,1.18,0.0,0.59,0.0,0.0,0.0,0.59,0.0,1.18,0.0,0.59,0.0,0.0,0.0,1.76,0.0,2.94,0.59,1.18,0.0,0.0,0.0,3.53,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,28,1994,25,17,1597,17.7,0.06,0.11,0.17,0.06,0.0,0.06,0.17,0.0,0.19,0.15,0.14,0.28,3.11,3.39,7.8,0.06,0.11,0.17,0.06,0.17,0.19,0.14,0.32,0.14,0.28,Matches,2023,17.7,26.5,12.0,11.5,2.49,37.3,14.1,15.5,4.97,71.0,85.2,73.8,50.0,465.8,134.8,26.5,12.0,11.5,2.49,37.3,14.1,15.5,4.97,71.0,85.2,73.8,50.0,26.5,12.0,11.5,2.49,37.3,14.1,15.5,4.97,71.0,85.2,73.8,50.0,26.5,12.0,11.5,2.49,37.3,14.1,15.5,4.97,71.0,85.2,73.8,50.0,0.11,0.13,-0.02,0.96,2.09,1.02,0.56,0.06,2.09,1.02,48.6,2.09,1.01,0.03,0.06,20.1,0.0,0.0,0.06,0.07,-0.14,-0.09,46.2,0.9,6.72,19.9,20.1,2.49,46.1,0.85,48.4,0.68,38.7,26.9,0.68,1.53,0.17,30.8,0.4,0.23,0.4,0.4,0.23,44.4,0.28,0.51,0.45,0.73,1.13,0.85,0.0,2.43,2.42,0.17,0.0,0.06,0.0,0.06,0.0,0.28,0.28,0.17,0.0,0.06,0.0,0.06,0.0,0.0,1.02,1.07,0.45,5.14,0.73,0.4,0.0,0.0,0.0,4.52,0.06,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemar Lawrence,jm JAM,DF,Minnesota Utd,30,1992,14,13,1116,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.12,0.15,0.97,4.03,4.92,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Matches,2023,12.4,34.0,16.1,14.2,2.98,47.0,18.5,18.2,7.02,72.4,87.3,77.9,42.5,569.9,260.8,34.0,16.1,14.2,2.98,47.0,18.5,18.2,7.02,72.4,87.3,77.9,42.5,34.0,16.1,14.2,2.98,47.0,18.5,18.2,7.02,72.4,87.3,77.9,42.5,34.0,16.1,14.2,2.98,47.0,18.5,18.2,7.02,72.4,87.3,77.9,42.5,0.0,0.09,-0.12,0.89,4.11,0.89,0.65,0.0,0.24,0.08,33.3,0.24,0.08,0.0,0.0,15.2,0.0,0.0,0.0,0.07,-0.02,-0.02,55.9,3.31,15.6,26.4,14.1,1.21,55.9,0.0,0.0,0.16,100.0,25.2,0.16,1.29,0.24,30.9,1.37,0.81,1.05,1.37,0.81,76.9,0.24,1.29,0.73,1.29,2.66,2.18,0.0,1.29,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.48,0.08,3.71,1.29,1.05,0.0,0.0,0.0,3.87,1.45,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randall Leal,cr CRC,"MF,FW",Nashville SC,26,1997,21,15,1144,12.7,0.24,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.13,0.13,0.26,0.39,1.89,4.88,4.41,0.24,0.0,0.24,0.24,0.24,0.12,0.26,0.39,0.12,0.39,Matches,2023,12.7,31.1,18.7,8.98,2.2,41.6,20.9,11.7,4.8,74.8,89.1,77.0,45.9,462.5,160.2,31.1,18.7,8.98,2.2,41.6,20.9,11.7,4.8,74.8,89.1,77.0,45.9,31.1,18.7,8.98,2.2,41.6,20.9,11.7,4.8,74.8,89.1,77.0,45.9,31.1,18.7,8.98,2.2,41.6,20.9,11.7,4.8,74.8,89.1,77.0,45.9,0.0,0.21,-0.26,1.42,3.78,1.42,0.63,0.24,1.42,0.39,27.8,1.42,0.39,0.17,0.6,23.9,0.0,0.0,0.0,0.09,0.11,0.11,49.9,0.39,7.4,27.6,15.5,1.42,49.9,0.94,42.9,1.1,50.0,30.1,0.24,1.5,1.5,35.3,1.97,0.71,1.18,1.97,0.71,28.1,1.81,0.79,0.71,0.55,2.52,0.31,0.0,2.52,2.52,0.24,0.16,0.0,0.0,0.08,0.0,0.16,0.16,0.24,0.16,0.0,0.0,0.08,0.0,0.0,1.34,1.26,0.24,3.78,0.55,1.18,0.0,0.0,0.0,5.2,0.24,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richy Ledezma,us USA,"MF,FW",NYCFC,22,2000,23,14,1187,13.2,0.0,0.3,0.3,0.0,0.0,0.0,0.23,0.0,0.21,0.21,0.19,0.4,1.89,6.44,5.61,0.0,0.3,0.3,0.0,0.3,0.21,0.19,0.4,0.21,0.4,Matches,2023,13.2,35.7,15.5,14.9,3.94,42.0,17.3,16.4,5.15,85.0,89.5,91.2,76.5,622.3,137.3,35.7,15.5,14.9,3.94,42.0,17.3,16.4,5.15,85.0,89.5,91.2,76.5,35.7,15.5,14.9,3.94,42.0,17.3,16.4,5.15,85.0,89.5,91.2,76.5,35.7,15.5,14.9,3.94,42.0,17.3,16.4,5.15,85.0,89.5,91.2,76.5,0.3,0.17,0.11,1.74,3.64,1.59,0.15,0.0,1.52,0.53,35.0,1.52,0.53,0.0,0.0,18.7,0.0,0.0,0.0,0.14,-0.21,-0.21,50.5,0.45,4.55,27.5,19.1,1.97,50.5,1.06,51.9,0.91,44.4,30.6,0.38,2.12,0.76,39.1,0.53,0.08,0.3,0.53,0.08,12.5,0.53,0.61,0.53,0.45,0.98,0.15,0.0,3.71,3.72,0.08,0.0,0.15,0.08,0.0,0.0,0.53,0.53,0.08,0.0,0.15,0.08,0.0,0.0,0.0,0.91,0.68,0.15,1.52,0.45,0.3,0.0,0.0,0.08,3.94,0.45,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Leerdam,sr SUR,DF,LA Galaxy,32,1990,20,13,1204,13.4,0.07,0.07,0.15,0.07,0.0,0.0,0.15,0.0,0.05,0.05,0.1,0.16,0.37,3.43,1.94,0.07,0.07,0.15,0.07,0.15,0.05,0.11,0.16,0.05,0.16,Matches,2023,13.4,48.0,18.2,24.7,4.55,55.2,19.7,27.4,6.64,86.9,92.4,90.2,68.5,906.1,287.2,48.0,18.2,24.7,4.55,55.2,19.7,27.4,6.64,86.9,92.4,90.2,68.5,48.0,18.2,24.7,4.55,55.2,19.7,27.4,6.64,86.9,92.4,90.2,68.5,48.0,18.2,24.7,4.55,55.2,19.7,27.4,6.64,86.9,92.4,90.2,68.5,0.07,0.1,-0.03,0.6,4.33,0.3,0.15,0.07,0.15,0.07,50.0,0.15,0.07,0.5,1.0,14.0,0.0,0.0,0.0,0.34,0.02,0.02,62.8,7.01,28.1,29.6,5.3,0.37,62.8,0.0,,0.0,,36.0,0.07,0.3,0.07,42.2,0.97,0.75,0.45,0.97,0.75,66.7,0.37,0.75,0.3,0.67,1.64,4.7,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.37,0.0,0.9,0.67,0.45,0.0,0.0,0.0,3.13,0.75,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Leibold,de GER,DF,Sporting KC,29,1993,17,9,872,9.7,0.0,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.04,0.04,0.12,0.15,3.61,6.6,7.01,0.0,0.21,0.21,0.0,0.21,0.04,0.12,0.16,0.04,0.16,Matches,2023,9.7,50.6,26.9,18.2,4.12,58.9,29.9,20.7,5.36,86.0,90.0,88.1,76.9,806.4,254.8,50.6,26.9,18.2,4.12,58.9,29.9,20.7,5.36,86.0,90.0,88.1,76.9,50.6,26.9,18.2,4.12,58.9,29.9,20.7,5.36,86.0,90.0,88.1,76.9,50.6,26.9,18.2,4.12,58.9,29.9,20.7,5.36,86.0,90.0,88.1,76.9,0.21,0.14,0.08,1.75,4.74,2.06,0.52,0.0,0.82,0.31,37.5,0.83,0.31,0.0,0.0,20.7,0.0,0.0,0.0,0.05,-0.04,-0.04,68.4,2.06,13.4,32.4,23.3,1.44,68.4,1.24,66.7,0.62,33.3,41.9,0.21,0.62,0.41,46.0,2.27,0.93,1.34,2.27,0.93,40.9,1.34,1.13,1.03,1.75,4.02,1.44,0.0,4.23,4.24,0.21,0.0,0.1,0.0,0.0,0.0,0.62,0.62,0.21,0.0,0.1,0.0,0.0,0.0,0.0,1.34,0.31,0.21,2.68,1.75,1.34,0.0,0.0,0.0,4.43,1.03,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooks Lennon,us USA,DF,Atlanta Utd,25,1997,33,32,2881,32.0,0.13,0.28,0.41,0.13,0.0,0.0,0.09,0.0,0.08,0.08,0.16,0.24,2.72,3.94,7.53,0.12,0.28,0.41,0.12,0.41,0.08,0.16,0.24,0.08,0.24,Matches,2023,32.0,48.8,23.9,19.2,4.5,59.6,26.0,21.8,8.97,81.8,91.9,88.0,50.2,826.3,239.5,48.8,23.9,19.2,4.5,59.6,26.0,21.8,8.97,81.8,91.9,88.0,50.2,48.8,23.9,19.2,4.5,59.6,26.0,21.8,8.97,81.8,91.9,88.0,50.2,48.8,23.9,19.2,4.5,59.6,26.0,21.8,8.97,81.8,91.9,88.0,50.2,0.28,0.19,0.12,1.78,2.84,1.13,0.5,0.13,0.59,0.25,42.1,0.59,0.25,0.21,0.5,17.3,0.06,0.0,0.0,0.13,0.05,0.05,68.0,3.78,19.1,27.4,22.0,2.19,68.0,0.69,39.3,0.69,39.3,38.0,0.53,0.75,0.66,43.5,1.16,0.66,0.69,1.16,0.66,56.8,0.5,1.03,0.66,0.84,2.0,2.5,0.0,3.09,3.09,0.09,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.53,0.16,6.34,0.84,0.69,0.0,0.0,0.0,4.84,0.5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Lewis,us USA,"FW,MF",Colorado Rapids,25,1997,26,12,1192,13.2,0.08,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.23,0.23,0.06,0.29,3.26,1.21,7.05,0.08,0.0,0.08,0.08,0.08,0.23,0.06,0.29,0.23,0.29,Matches,2023,13.2,15.5,8.79,5.0,0.98,20.0,10.5,5.98,1.52,77.7,84.1,83.5,65.0,227.6,45.7,15.5,8.79,5.0,0.98,20.0,10.5,5.98,1.52,77.7,84.1,83.5,65.0,15.5,8.79,5.0,0.98,20.0,10.5,5.98,1.52,77.7,84.1,83.5,65.0,15.5,8.79,5.0,0.98,20.0,10.5,5.98,1.52,77.7,84.1,83.5,65.0,0.0,0.05,-0.06,0.83,0.83,0.38,0.15,0.08,1.89,0.76,40.0,1.89,0.76,0.04,0.1,15.5,0.0,0.0,0.0,0.14,-0.15,-0.15,29.0,0.45,2.95,12.1,14.5,4.24,29.0,1.59,52.5,0.98,32.5,19.6,1.89,2.58,1.06,21.2,0.76,0.3,0.53,0.76,0.3,36.4,0.53,0.3,0.15,0.3,1.06,0.23,0.0,2.65,2.64,0.38,0.0,0.38,0.0,0.0,0.0,0.15,0.15,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.91,1.52,0.53,1.29,0.3,0.53,0.08,0.0,0.0,3.03,0.61,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Leyva,us USA,MF,Colorado Rapids,19,2003,16,6,636,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.03,0.08,0.11,1.13,4.37,2.96,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,2023,7.1,36.9,19.7,13.0,2.39,47.7,21.8,16.9,5.07,77.3,90.3,76.7,47.2,575.4,201.0,36.9,19.7,13.0,2.39,47.7,21.8,16.9,5.07,77.3,90.3,76.7,47.2,36.9,19.7,13.0,2.39,47.7,21.8,16.9,5.07,77.3,90.3,76.7,47.2,36.9,19.7,13.0,2.39,47.7,21.8,16.9,5.07,77.3,90.3,76.7,47.2,0.0,0.04,-0.08,1.55,2.82,0.42,0.14,0.0,0.7,0.42,60.0,0.71,0.42,0.0,0.0,24.2,0.0,0.0,0.0,0.04,-0.03,-0.03,59.0,1.97,12.1,34.9,12.5,0.7,59.0,0.42,25.0,1.13,66.7,34.6,0.14,1.69,0.85,41.5,0.99,0.42,0.56,0.99,0.42,21.4,1.55,0.99,0.56,1.55,2.54,0.85,0.0,2.82,2.83,0.0,0.0,0.42,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.14,0.0,0.0,1.55,3.38,0.0,1.13,1.55,0.56,0.0,0.14,0.0,6.2,1.27,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Leyva,us USA,"MF,FW",Seattle Sounders,19,2003,3,0,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,0.2,80.0,40.0,30.0,5.0,90.0,45.0,30.0,10.0,88.9,88.9,100.0,50.0,1245.0,505.0,80.0,40.0,30.0,5.0,90.0,45.0,30.0,10.0,88.9,88.9,100.0,50.0,80.0,40.0,30.0,5.0,90.0,45.0,30.0,10.0,88.9,88.9,100.0,50.0,80.0,40.0,30.0,5.0,90.0,45.0,30.0,10.0,88.9,88.9,100.0,50.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,120.0,15.0,40.0,55.0,30.0,0.0,120.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Lima,us USA,DF,Austin,28,1994,33,25,2426,27.0,0.04,0.11,0.15,0.04,0.0,0.0,0.22,0.0,0.03,0.03,0.14,0.18,1.41,3.85,3.04,0.04,0.11,0.15,0.04,0.15,0.03,0.14,0.18,0.03,0.18,Matches,2023,27.0,38.2,13.3,19.5,4.7,50.4,14.8,23.4,10.5,75.8,90.2,83.5,44.9,743.7,200.7,38.2,13.3,19.5,4.7,50.4,14.8,23.4,10.5,75.8,90.2,83.5,44.9,38.2,13.3,19.5,4.7,50.4,14.8,23.4,10.5,75.8,90.2,83.5,44.9,38.2,13.3,19.5,4.7,50.4,14.8,23.4,10.5,75.8,90.2,83.5,44.9,0.11,0.11,-0.03,1.41,3.26,1.11,0.7,0.04,0.56,0.19,33.3,0.56,0.19,0.07,0.2,24.5,0.0,0.0,0.0,0.06,0.0,0.0,58.6,3.04,18.1,26.8,14.1,0.7,58.6,0.93,53.2,0.7,40.4,31.0,0.22,0.74,0.74,36.0,1.0,0.74,0.7,1.0,0.74,45.5,0.89,0.93,0.67,0.81,1.81,2.3,0.0,2.44,2.45,0.0,0.0,0.11,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.52,0.96,0.07,3.22,0.81,0.7,0.0,0.0,0.0,5.22,0.85,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylin Lindsey,us USA,DF,Charlotte,22,2000,21,15,1305,14.5,0.07,0.14,0.21,0.07,0.0,0.0,0.21,0.0,0.07,0.07,0.07,0.14,1.31,4.48,2.14,0.07,0.14,0.21,0.07,0.21,0.07,0.07,0.14,0.07,0.14,Matches,2023,14.5,45.1,23.4,18.4,2.41,56.6,25.2,22.6,6.62,79.7,93.2,81.7,36.5,719.3,287.2,45.1,23.4,18.4,2.41,56.6,25.2,22.6,6.62,79.7,93.2,81.7,36.5,45.1,23.4,18.4,2.41,56.6,25.2,22.6,6.62,79.7,93.2,81.7,36.5,45.1,23.4,18.4,2.41,56.6,25.2,22.6,6.62,79.7,93.2,81.7,36.5,0.14,0.11,0.07,0.69,3.52,0.9,0.48,0.07,0.41,0.07,16.7,0.41,0.07,0.17,1.0,12.2,0.0,0.0,0.0,0.17,0.0,0.0,66.3,3.17,18.6,32.6,16.0,1.17,66.3,0.34,45.5,0.28,36.4,30.3,0.07,1.03,0.28,38.2,2.07,0.76,1.31,2.07,0.76,47.8,0.83,1.59,1.31,1.03,3.1,2.41,0.0,1.45,1.45,0.0,0.0,0.0,0.0,0.07,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.24,0.48,0.0,2.28,1.03,1.31,0.0,0.07,0.0,5.45,1.52,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Lletget,us USA,"MF,FW",FC Dallas,30,1992,19,15,1160,12.9,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.08,0.08,0.12,0.19,1.24,5.12,4.11,0.0,0.16,0.16,0.0,0.16,0.07,0.12,0.19,0.07,0.19,Matches,2023,12.9,35.0,20.5,11.4,1.55,42.9,22.9,14.0,2.87,81.7,89.5,81.2,54.1,511.9,146.0,35.0,20.5,11.4,1.55,42.9,22.9,14.0,2.87,81.7,89.5,81.2,54.1,35.0,20.5,11.4,1.55,42.9,22.9,14.0,2.87,81.7,89.5,81.2,54.1,35.0,20.5,11.4,1.55,42.9,22.9,14.0,2.87,81.7,89.5,81.2,54.1,0.16,0.09,0.04,1.16,3.1,1.4,0.23,0.0,0.93,0.23,25.0,0.93,0.23,0.0,0.0,13.5,0.0,0.0,0.0,0.08,-0.08,-0.08,50.5,1.47,8.91,27.6,14.3,1.63,50.5,0.47,46.2,0.39,38.5,27.4,0.23,1.01,0.54,37.8,1.32,0.78,0.78,1.32,0.78,45.5,0.93,1.16,0.7,0.7,2.02,0.93,0.08,2.4,2.41,0.0,0.0,0.23,0.0,0.08,0.0,0.23,0.23,0.0,0.0,0.23,0.0,0.08,0.0,0.0,0.62,1.01,0.23,2.09,0.7,0.78,0.0,0.0,0.0,3.49,1.16,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,28,1994,9,6,464,5.2,0.58,0.77,1.35,0.58,0.0,0.0,0.0,0.0,0.35,0.35,0.33,0.67,4.81,2.5,11.0,0.58,0.78,1.36,0.58,1.36,0.34,0.33,0.67,0.34,0.67,Matches,2023,5.2,23.3,15.0,6.54,0.96,30.8,17.7,9.23,1.54,75.6,84.8,70.8,62.5,306.9,58.8,23.3,15.0,6.54,0.96,30.8,17.7,9.23,1.54,75.6,84.8,70.8,62.5,23.3,15.0,6.54,0.96,30.8,17.7,9.23,1.54,75.6,84.8,70.8,62.5,23.3,15.0,6.54,0.96,30.8,17.7,9.23,1.54,75.6,84.8,70.8,62.5,0.77,0.27,0.44,2.12,1.35,1.35,0.38,0.58,2.31,1.54,66.7,2.33,1.55,0.25,0.38,13.7,0.0,0.0,0.0,0.15,0.23,0.23,39.2,0.77,2.5,12.7,24.6,6.73,39.2,0.19,8.3,1.35,58.3,28.5,1.92,1.54,0.96,30.4,0.19,0.0,0.0,0.19,0.0,0.0,0.19,0.96,0.96,0.38,0.58,0.58,0.0,3.85,3.88,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.38,0.19,3.08,0.38,0.0,0.0,0.0,0.0,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Lod,fi FIN,"MF,FW",Minnesota Utd,29,1993,10,10,898,10.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.15,0.29,2.0,6.6,4.1,0.0,0.1,0.1,0.0,0.1,0.14,0.15,0.29,0.14,0.29,Matches,2023,10.0,36.0,19.9,12.6,2.3,45.3,23.0,15.2,4.1,79.5,86.5,82.9,56.1,555.2,196.1,36.0,19.9,12.6,2.3,45.3,23.0,15.2,4.1,79.5,86.5,82.9,56.1,36.0,19.9,12.6,2.3,45.3,23.0,15.2,4.1,79.5,86.5,82.9,56.1,36.0,19.9,12.6,2.3,45.3,23.0,15.2,4.1,79.5,86.5,82.9,56.1,0.1,0.16,-0.05,1.2,5.8,1.4,0.2,0.0,1.9,0.5,26.3,1.9,0.5,0.0,0.0,17.9,0.2,0.0,0.0,0.08,-0.14,-0.14,57.2,1.1,8.3,33.2,16.4,3.0,57.2,2.0,64.5,1.0,32.3,32.2,0.2,2.1,1.4,41.3,1.8,0.4,1.0,1.8,0.4,19.0,1.7,0.9,0.8,0.6,2.4,1.0,0.1,3.4,3.41,0.7,0.0,0.1,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.6,0.8,0.0,0.8,0.6,1.0,0.0,0.0,0.0,5.4,1.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolás Lodeiro,uy URU,"MF,FW",Seattle Sounders,33,1989,33,28,2478,27.5,0.04,0.18,0.22,0.0,0.04,0.04,0.22,0.0,0.16,0.13,0.22,0.35,2.33,8.55,8.95,0.04,0.18,0.22,0.0,0.18,0.16,0.22,0.37,0.13,0.34,Matches,2023,27.5,46.1,25.1,14.9,4.29,62.9,29.2,19.6,9.49,73.3,86.1,76.3,45.2,734.3,241.0,46.1,25.1,14.9,4.29,62.9,29.2,19.6,9.49,73.3,86.1,76.3,45.2,46.1,25.1,14.9,4.29,62.9,29.2,19.6,9.49,73.3,86.1,76.3,45.2,46.1,25.1,14.9,4.29,62.9,29.2,19.6,9.49,73.3,86.1,76.3,45.2,0.18,0.29,-0.04,2.29,5.6,2.25,0.44,0.04,1.71,0.44,25.5,1.71,0.44,0.0,0.0,21.4,0.18,0.04,0.04,0.07,-0.12,-0.13,72.5,0.62,6.58,32.2,34.3,2.65,72.4,0.58,33.3,0.91,52.1,43.1,0.44,1.85,1.13,54.4,1.71,0.87,0.98,1.71,0.87,36.9,1.49,0.8,0.76,0.58,2.29,0.33,0.0,4.91,4.9,0.04,0.0,0.25,0.0,0.04,0.0,0.44,0.44,0.04,0.0,0.25,0.0,0.04,0.0,0.0,0.84,2.33,0.25,7.53,0.58,0.98,0.0,0.0,0.0,5.67,0.47,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
